"","codmunres","ano","total_internacoes_ans","casos_mmg_ans_transfusao","casos_mmg_ans_tmp","casos_mmg_ans_hipertensao","casos_mmg_ans_hemorragia","casos_mmg_ans_infeccoes","casos_mmg_ans_cirurgia","casos_mmg_ans_uti","casos_mmg_ans","total_tipo_obst","cid_ign","total_tipo_obst_2"
"42726",355510,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42727",355510,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42728",355510,2015,12,0,0,0,0,0,0,0,0,11,4,11
"42729",355510,2016,18,0,0,0,0,0,0,0,0,15,10,15
"42730",355510,2017,27,0,0,0,0,0,0,0,0,21,7,21
"42731",355510,2018,16,0,0,0,0,0,0,0,0,12,2,12
"42732",355510,2019,26,1,0,0,1,0,0,2,2,16,13,16
"42733",355510,2020,37,0,0,3,0,1,0,2,6,30,3,30
"42734",355510,2021,23,0,0,1,0,0,0,0,1,19,6,19
"42735",355510,2022,31,0,0,0,0,0,0,1,1,22,5,22
"42736",355520,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42737",355520,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42738",355520,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42739",355520,2015,1,0,0,0,0,0,0,0,0,1,0,1
"42740",355520,2016,1,0,0,0,0,0,0,0,0,1,0,1
"42741",355520,2017,5,0,0,0,0,0,0,0,0,4,5,4
"42742",355520,2018,0,0,0,0,0,0,0,0,0,0,0,0
"42743",355520,2019,4,0,0,0,0,0,0,0,0,3,0,3
"42744",355520,2020,5,0,0,0,0,0,0,0,0,5,3,5
"42745",355520,2021,3,0,0,0,0,0,0,1,1,2,2,2
"42746",355520,2022,7,0,0,0,0,0,0,0,0,5,3,5
"42747",355530,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42748",355530,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42749",355530,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42750",355530,2015,1,0,0,0,0,0,0,0,0,1,0,1
"42751",355530,2016,1,0,0,0,0,0,0,0,0,1,0,1
"42752",355530,2017,5,0,0,0,0,0,0,0,0,3,2,3
"42753",355530,2018,1,0,0,0,0,0,0,0,0,1,0,1
"42754",355530,2019,2,0,0,0,0,0,0,0,0,2,0,2
"42755",355530,2020,8,0,0,0,0,0,0,0,0,3,0,3
"42756",355530,2021,0,0,0,0,0,0,0,0,0,0,0,0
"42757",355530,2022,8,0,0,0,0,0,0,0,0,6,2,6
"42758",355535,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42759",355535,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42760",355535,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42761",355535,2015,2,0,0,0,0,0,0,0,0,2,0,2
"42762",355535,2016,3,0,0,3,0,0,0,1,3,3,0,3
"42763",355535,2017,18,0,4,0,0,0,0,0,4,17,14,17
"42764",355535,2018,7,0,0,0,1,0,0,0,1,6,2,6
"42765",355535,2019,16,0,0,1,0,0,0,0,1,15,1,15
"42766",355535,2020,22,1,0,0,1,0,0,0,1,21,2,21
"42767",355535,2021,6,0,0,2,0,0,0,0,2,6,0,6
"42768",355535,2022,6,1,0,1,1,0,0,0,2,5,0,5
"42769",355540,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42770",355540,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42771",355540,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42772",355540,2015,121,1,0,1,3,0,0,2,6,101,10,101
"42773",355540,2016,81,0,1,0,0,0,0,0,1,70,40,70
"42774",355540,2017,96,1,1,1,1,0,0,0,3,75,26,75
"42775",355540,2018,83,0,0,2,1,0,0,0,3,70,13,70
"42776",355540,2019,81,0,0,0,1,0,0,1,2,68,8,68
"42777",355540,2020,111,0,0,1,0,0,0,0,2,96,12,96
"42778",355540,2021,93,3,0,0,4,1,0,3,9,80,6,80
"42779",355540,2022,122,2,0,4,3,0,0,4,12,104,10,104
"42780",355550,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42781",355550,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42782",355550,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42783",355550,2015,2,0,0,0,0,0,0,1,1,1,1,1
"42784",355550,2016,1,0,0,0,0,0,0,0,0,1,0,1
"42785",355550,2017,0,0,0,0,0,0,0,0,0,0,0,0
"42786",355550,2018,0,0,0,0,0,0,0,0,0,0,0,0
"42787",355550,2019,1,0,0,0,0,0,0,0,0,0,0,0
"42788",355550,2020,2,0,0,0,1,0,0,0,1,1,1,1
"42789",355550,2021,1,0,0,0,0,0,0,0,0,1,0,1
"42790",355550,2022,5,0,0,0,0,0,0,0,0,5,0,5
"42791",355560,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42792",355560,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42793",355560,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42794",355560,2015,19,0,0,1,0,0,0,0,1,16,2,16
"42795",355560,2016,10,0,0,1,0,0,0,0,1,9,0,9
"42796",355560,2017,18,0,1,1,0,0,0,0,2,18,7,18
"42797",355560,2018,26,0,2,1,0,0,0,0,3,25,8,25
"42798",355560,2019,24,0,0,0,0,0,0,0,0,24,1,24
"42799",355560,2020,30,0,0,0,0,0,0,1,1,27,1,26
"42800",355560,2021,31,1,0,0,1,0,0,2,3,28,2,28
"42801",355560,2022,35,0,1,0,0,0,0,2,3,30,2,30
"42802",355570,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42803",355570,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42804",355570,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42805",355570,2015,1,0,0,0,0,0,0,0,0,1,1,1
"42806",355570,2016,0,0,0,0,0,0,0,0,0,0,0,0
"42807",355570,2017,2,0,0,0,0,0,0,0,0,2,2,2
"42808",355570,2018,9,0,0,2,0,0,0,2,4,8,1,8
"42809",355570,2019,13,0,0,1,0,0,0,1,4,12,0,12
"42810",355570,2020,4,1,0,0,1,0,0,1,1,3,0,3
"42811",355570,2021,7,0,0,2,0,0,0,1,3,6,0,6
"42812",355570,2022,13,0,0,3,0,0,0,5,8,7,0,7
"42813",355580,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42814",355580,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42815",355580,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42816",355580,2015,21,0,0,0,0,0,0,1,1,17,2,17
"42817",355580,2016,29,0,0,1,0,0,0,2,2,26,1,26
"42818",355580,2017,21,0,0,1,0,0,0,0,1,21,3,21
"42819",355580,2018,21,0,0,0,0,0,0,1,1,19,2,19
"42820",355580,2019,26,0,0,4,0,0,0,0,4,23,4,23
"42821",355580,2020,27,0,0,0,0,0,0,1,1,21,7,21
"42822",355580,2021,21,1,0,0,1,0,1,1,1,17,9,17
"42823",355580,2022,24,0,0,0,0,0,0,0,1,19,1,19
"42824",355590,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42825",355590,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42826",355590,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42827",355590,2015,2,0,0,0,0,0,0,0,0,1,0,1
"42828",355590,2016,1,0,0,0,0,0,0,0,0,0,0,0
"42829",355590,2017,1,0,0,0,0,0,0,0,0,1,0,1
"42830",355590,2018,1,0,0,0,0,0,0,0,0,1,1,1
"42831",355590,2019,0,0,0,0,0,0,0,0,0,0,0,0
"42832",355590,2020,1,0,0,0,0,0,0,0,0,0,0,0
"42833",355590,2021,1,0,0,0,0,0,0,0,0,1,0,1
"42834",355590,2022,4,0,0,1,0,0,0,0,1,4,1,4
"42835",355600,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42836",355600,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42837",355600,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42838",355600,2015,20,0,0,0,0,0,0,0,0,18,14,18
"42839",355600,2016,13,0,0,1,0,0,0,0,1,11,6,11
"42840",355600,2017,36,1,1,0,1,0,0,2,3,32,28,32
"42841",355600,2018,43,0,0,0,0,0,0,0,0,38,29,38
"42842",355600,2019,43,1,1,1,1,0,0,2,5,36,18,36
"42843",355600,2020,51,0,0,0,0,0,0,0,0,46,19,46
"42844",355600,2021,48,0,0,0,0,0,0,3,4,42,22,42
"42845",355600,2022,55,0,0,2,1,0,0,2,5,41,18,41
"42846",355610,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42847",355610,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42848",355610,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42849",355610,2015,19,0,0,0,1,0,0,0,1,16,0,16
"42850",355610,2016,14,0,0,0,0,0,0,0,0,10,0,10
"42851",355610,2017,39,0,0,2,0,0,0,0,2,22,10,22
"42852",355610,2018,71,0,0,3,0,0,0,0,3,57,5,57
"42853",355610,2019,49,1,3,0,1,0,0,1,4,37,1,37
"42854",355610,2020,39,0,1,0,0,0,0,0,1,35,1,35
"42855",355610,2021,25,0,0,1,0,0,0,0,1,21,0,21
"42856",355610,2022,31,0,0,0,3,0,0,0,4,25,2,25
"42857",355620,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42858",355620,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42859",355620,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42860",355620,2015,419,0,3,3,4,0,0,3,12,324,126,324
"42861",355620,2016,414,1,5,18,4,0,0,5,27,332,27,332
"42862",355620,2017,548,1,4,22,11,0,1,7,39,439,31,439
"42863",355620,2018,536,1,5,11,11,0,3,4,33,454,32,454
"42864",355620,2019,472,0,2,16,6,0,0,8,30,393,24,393
"42865",355620,2020,650,5,2,22,13,1,0,8,49,546,38,546
"42866",355620,2021,655,1,6,19,7,0,1,17,52,552,28,552
"42867",355620,2022,633,2,10,13,9,0,0,8,49,531,30,531
"42868",355630,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42869",355630,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42870",355630,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42871",355630,2015,34,0,0,1,0,0,0,0,1,27,3,27
"42872",355630,2016,30,0,1,1,0,0,0,0,2,26,2,26
"42873",355630,2017,45,1,2,0,2,0,0,1,3,30,16,30
"42874",355630,2018,44,0,3,1,0,0,0,2,6,32,19,32
"42875",355630,2019,46,0,2,0,0,0,0,0,2,34,32,34
"42876",355630,2020,54,1,1,0,1,0,0,0,2,43,31,43
"42877",355630,2021,44,0,3,0,0,0,0,0,3,34,28,34
"42878",355630,2022,38,0,0,0,0,0,0,0,1,30,5,30
"42879",355635,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42880",355635,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42881",355635,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42882",355635,2015,16,0,0,0,0,0,1,0,1,6,6,6
"42883",355635,2016,21,1,0,0,1,0,0,0,1,14,9,14
"42884",355635,2017,9,0,0,0,0,0,0,0,0,5,3,5
"42885",355635,2018,18,0,1,1,0,0,0,0,2,13,7,13
"42886",355635,2019,16,0,1,0,0,0,0,0,1,12,9,12
"42887",355635,2020,19,0,1,0,0,0,0,0,1,17,7,17
"42888",355635,2021,29,0,4,0,0,0,0,0,4,25,19,25
"42889",355635,2022,14,0,0,0,0,0,0,0,0,10,4,10
"42890",355640,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42891",355640,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42892",355640,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42893",355640,2015,138,1,0,1,2,0,0,1,4,45,24,45
"42894",355640,2016,104,0,1,4,2,0,0,0,7,30,10,30
"42895",355640,2017,61,0,0,2,0,0,0,0,2,13,15,13
"42896",355640,2018,76,3,0,1,4,0,0,2,7,20,36,20
"42897",355640,2019,115,0,1,5,0,0,0,4,7,73,29,73
"42898",355640,2020,104,0,0,2,0,0,0,0,2,65,11,65
"42899",355640,2021,119,1,2,3,1,0,0,2,8,84,28,83
"42900",355640,2022,117,0,2,2,1,0,0,2,5,79,22,79
"42901",355645,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42902",355645,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42903",355645,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42904",355645,2015,96,0,4,2,1,0,0,5,10,84,4,84
"42905",355645,2016,79,0,6,3,1,1,0,5,12,63,9,63
"42906",355645,2017,71,0,2,1,0,1,0,4,6,54,9,54
"42907",355645,2018,67,0,1,0,2,0,0,5,8,57,13,57
"42908",355645,2019,67,0,1,1,0,0,0,6,9,57,7,57
"42909",355645,2020,138,0,3,1,0,0,0,13,15,103,20,103
"42910",355645,2021,133,1,4,2,1,0,1,5,15,113,22,113
"42911",355645,2022,123,1,2,3,1,0,0,14,19,99,16,98
"42912",355650,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42913",355650,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42914",355650,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42915",355650,2015,375,2,6,5,6,0,3,15,29,310,60,309
"42916",355650,2016,261,0,6,3,1,1,2,9,21,232,41,231
"42917",355650,2017,236,3,3,6,6,0,1,9,23,193,33,193
"42918",355650,2018,314,4,4,8,7,0,4,6,28,258,33,258
"42919",355650,2019,447,1,2,5,4,1,7,12,30,391,43,391
"42920",355650,2020,652,4,2,10,10,0,9,15,45,560,41,558
"42921",355650,2021,651,3,4,12,9,0,4,8,39,580,43,580
"42922",355650,2022,754,1,1,9,3,1,6,13,36,688,54,688
"42923",355660,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42924",355660,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42925",355660,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42926",355660,2015,3,0,0,0,0,0,0,0,0,3,2,3
"42927",355660,2016,2,0,0,0,0,0,0,0,0,2,2,2
"42928",355660,2017,9,0,0,0,0,0,0,0,0,7,3,7
"42929",355660,2018,7,0,0,0,0,0,0,0,0,5,2,5
"42930",355660,2019,15,0,0,0,0,0,0,0,0,12,4,12
"42931",355660,2020,22,0,0,0,0,0,0,0,0,17,6,17
"42932",355660,2021,15,0,0,0,0,0,0,0,0,12,1,12
"42933",355660,2022,15,0,0,1,0,0,0,0,1,13,2,13
"42934",355670,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42935",355670,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42936",355670,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42937",355670,2015,201,0,0,2,4,1,0,2,10,164,50,163
"42938",355670,2016,181,0,1,4,1,0,1,1,7,156,38,156
"42939",355670,2017,255,0,2,10,3,0,1,6,19,221,27,221
"42940",355670,2018,239,2,4,11,3,0,3,5,22,201,28,201
"42941",355670,2019,227,3,3,1,10,0,2,10,23,193,28,193
"42942",355670,2020,383,2,3,6,5,0,1,4,18,337,17,336
"42943",355670,2021,381,1,3,8,7,0,1,9,30,319,29,317
"42944",355670,2022,390,4,8,9,5,0,1,11,32,329,22,325
"42945",355680,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42946",355680,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42947",355680,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42948",355680,2015,39,1,1,2,1,0,0,0,3,33,13,33
"42949",355680,2016,35,0,0,0,0,0,0,0,0,27,9,27
"42950",355680,2017,71,0,0,0,0,0,0,0,0,59,24,59
"42951",355680,2018,60,1,0,0,1,0,0,0,1,49,22,49
"42952",355680,2019,33,0,0,0,0,0,0,0,0,30,11,30
"42953",355680,2020,25,0,1,0,0,0,0,0,1,23,7,23
"42954",355680,2021,44,0,1,0,1,0,1,1,3,39,17,39
"42955",355680,2022,30,0,0,0,0,0,0,0,0,26,8,26
"42956",355690,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42957",355690,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42958",355690,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42959",355690,2015,12,0,1,0,0,0,1,1,2,10,9,10
"42960",355690,2016,7,0,0,0,0,0,0,0,0,7,6,7
"42961",355690,2017,23,0,0,0,0,0,0,0,0,23,7,23
"42962",355690,2018,23,1,0,0,1,0,0,1,4,20,3,20
"42963",355690,2019,16,0,0,0,0,0,0,0,0,16,0,16
"42964",355690,2020,7,0,0,2,0,0,0,0,2,7,0,7
"42965",355690,2021,14,0,0,0,0,0,0,1,1,13,0,13
"42966",355690,2022,14,0,0,0,0,0,0,2,2,12,4,12
"42967",355695,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42968",355695,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42969",355695,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42970",355695,2015,1,0,0,0,0,0,0,0,0,1,0,1
"42971",355695,2016,4,0,0,1,0,0,0,0,1,4,1,4
"42972",355695,2017,2,0,0,0,0,0,0,0,0,2,0,2
"42973",355695,2018,1,0,0,0,0,0,0,0,0,1,0,1
"42974",355695,2019,5,0,0,0,0,0,0,0,0,5,0,5
"42975",355695,2020,2,0,0,0,0,0,0,0,0,2,1,2
"42976",355695,2021,4,0,0,1,0,0,0,0,1,3,1,3
"42977",355695,2022,4,0,0,0,0,0,0,0,0,3,0,3
"42978",355700,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42979",355700,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42980",355700,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42981",355700,2015,215,0,2,4,0,0,1,6,14,168,34,168
"42982",355700,2016,181,2,0,1,3,3,0,3,11,130,14,130
"42983",355700,2017,282,1,2,5,4,0,1,4,16,221,29,221
"42984",355700,2018,284,2,3,8,4,0,0,4,17,223,9,222
"42985",355700,2019,304,5,3,10,9,0,1,0,24,248,10,248
"42986",355700,2020,608,5,7,22,11,0,1,17,61,476,29,475
"42987",355700,2021,545,4,3,17,7,1,3,7,54,439,104,438
"42988",355700,2022,641,5,16,22,11,0,5,12,78,518,170,517
"42989",355710,2012,0,0,0,0,0,0,0,0,0,0,0,0
"42990",355710,2013,0,0,0,0,0,0,0,0,0,0,0,0
"42991",355710,2014,0,0,0,0,0,0,0,0,0,0,0,0
"42992",355710,2015,254,0,0,5,4,0,2,0,11,190,13,190
"42993",355710,2016,250,0,0,8,10,0,2,1,22,187,11,187
"42994",355710,2017,325,1,1,4,5,0,0,3,17,247,44,247
"42995",355710,2018,504,0,4,10,5,0,0,4,22,407,19,407
"42996",355710,2019,410,0,0,14,2,0,3,0,22,357,12,357
"42997",355710,2020,428,0,1,8,3,0,0,0,15,362,22,362
"42998",355710,2021,376,3,0,5,8,0,2,3,20,324,27,324
"42999",355710,2022,368,5,2,4,11,0,1,6,32,300,14,300
"43000",355715,2012,0,0,0,0,0,0,0,0,0,0,0,0
"43001",355715,2013,0,0,0,0,0,0,0,0,0,0,0,0
"43002",355715,2014,0,0,0,0,0,0,0,0,0,0,0,0
"43003",355715,2015,0,0,0,0,0,0,0,0,0,0,0,0
"43004",355715,2016,0,0,0,0,0,0,0,0,0,0,0,0
"43005",355715,2017,1,0,0,0,0,0,0,0,0,1,1,1
"43006",355715,2018,1,0,0,0,0,0,0,0,0,1,0,1
"43007",355715,2019,3,1,0,0,1,0,0,1,2,2,1,2
"43008",355715,2020,3,0,0,0,0,0,0,0,0,3,1,3
"43009",355715,2021,4,0,0,0,0,0,0,0,0,4,2,4
"43010",355715,2022,2,0,0,0,0,0,0,0,0,1,1,1
"43011",355720,2012,0,0,0,0,0,0,0,0,0,0,0,0
"43012",355720,2013,0,0,0,0,0,0,0,0,0,0,0,0
"43013",355720,2014,0,0,0,0,0,0,0,0,0,0,0,0
"43014",355720,2015,2,0,0,0,0,0,0,0,0,2,1,2
"43015",355720,2016,18,0,0,0,0,0,0,0,0,14,4,14
"43016",355720,2017,29,0,0,0,0,0,0,0,0,22,6,22
"43017",355720,2018,32,0,0,0,0,0,0,0,0,24,12,24
"43018",355720,2019,25,1,0,0,1,0,0,0,1,22,5,22
"43019",355720,2020,24,0,0,0,0,0,0,0,0,19,5,19
"43020",355720,2021,25,0,0,0,0,0,0,0,0,23,6,23
"43021",355720,2022,24,0,0,0,0,0,0,1,1,22,6,22
"43022",355730,2012,0,0,0,0,0,0,0,0,0,0,0,0
"43023",355730,2013,0,0,0,0,0,0,0,0,0,0,0,0
"43024",355730,2014,0,0,0,0,0,0,0,0,0,0,0,0
"43025",355730,2015,15,0,2,0,0,0,0,2,3,13,12,13
"43026",355730,2016,24,0,1,0,0,0,0,1,2,24,11,24
"43027",355730,2017,9,0,0,0,0,0,0,1,1,6,1,6
"43028",355730,2018,27,0,0,0,2,0,0,3,4,23,18,23
"43029",355730,2019,39,1,0,0,2,0,0,2,4,30,23,30
"43030",355730,2020,35,0,0,0,0,0,1,0,2,28,24,28
"43031",355730,2021,37,0,0,0,0,0,0,2,2,31,26,31
"43032",355730,2022,31,0,0,0,0,0,0,0,0,25,25,25
"43033",410010,2012,0,0,0,0,0,0,0,0,0,0,0,0
"43034",410010,2013,0,0,0,0,0,0,0,0,0,0,0,0
"43035",410010,2014,0,0,0,0,0,0,0,0,0,0,0,0
"43036",410010,2015,25,0,0,0,0,0,0,0,0,21,1,21
"43037",410010,2016,12,0,0,0,0,0,0,0,0,10,1,10
"43038",410010,2017,29,0,0,0,0,0,0,0,1,19,1,19
"43039",410010,2018,15,0,0,0,0,0,0,0,0,10,6,10
"43040",410010,2019,19,0,0,0,0,1,0,0,2,16,1,16
"43041",410010,2020,6,0,0,0,0,0,0,0,0,6,0,6
"43042",410010,2021,5,0,0,0,0,0,0,0,0,3,0,3
"43043",410010,2022,12,0,0,0,0,0,0,2,2,12,1,12
"43044",410020,2012,0,0,0,0,0,0,0,0,0,0,0,0
"43045",410020,2013,0,0,0,0,0,0,0,0,0,0,0,0
"43046",410020,2014,0,0,0,0,0,0,0,0,0,0,0,0
"43047",410020,2015,3,0,0,0,0,0,0,0,0,2,0,2
"43048",410020,2016,5,0,0,1,0,0,0,1,1,3,0,3
"43049",410020,2017,8,0,0,0,0,0,0,0,0,7,0,7
"43050",410020,2018,4,0,0,0,0,0,0,0,0,3,0,3
"43051",410020,2019,6,0,0,0,0,0,0,0,0,6,0,6
"43052",410020,2020,7,0,1,0,0,0,0,0,1,5,0,5
"43053",410020,2021,8,0,0,0,0,0,0,0,0,5,2,5
"43054",410020,2022,8,0,0,0,0,0,0,0,0,7,0,7
"43055",410030,2012,0,0,0,0,0,0,0,0,0,0,0,0
"43056",410030,2013,0,0,0,0,0,0,0,0,0,0,0,0
"43057",410030,2014,0,0,0,0,0,0,0,0,0,0,0,0
"43058",410030,2015,2,0,0,0,0,0,0,0,0,2,0,2
"43059",410030,2016,2,0,0,0,0,0,0,0,0,1,0,1
"43060",410030,2017,6,0,0,0,0,0,0,0,1,5,0,5
"43061",410030,2018,3,0,0,0,0,0,0,0,0,3,0,3
"43062",410030,2019,6,0,0,0,0,0,0,0,0,5,0,5
"43063",410030,2020,12,0,0,0,0,0,0,0,0,11,0,11
"43064",410030,2021,9,0,0,0,0,0,0,0,0,8,0,8
"43065",410030,2022,15,0,0,0,0,0,0,1,1,12,0,12
"43066",410040,2012,0,0,0,0,0,0,0,0,0,0,0,0
"43067",410040,2013,0,0,0,0,0,0,0,0,0,0,0,0
"43068",410040,2014,0,0,0,0,0,0,0,0,0,0,0,0
"43069",410040,2015,324,0,2,10,3,0,0,6,19,251,18,251
"43070",410040,2016,260,0,3,2,6,0,0,3,12,202,40,202
"43071",410040,2017,322,0,3,6,3,0,0,4,13,263,12,263
"43072",410040,2018,255,0,2,8,4,0,0,1,14,196,18,196
"43073",410040,2019,305,1,3,6,2,0,0,2,13,245,14,245
"43074",410040,2020,280,0,7,4,1,0,0,1,14,205,17,205
"43075",410040,2021,234,0,1,2,2,0,0,2,9,182,11,182
"43076",410040,2022,245,2,2,10,5,0,0,3,18,189,11,187
"43077",410045,2012,0,0,0,0,0,0,0,0,0,0,0,0
"43078",410045,2013,0,0,0,0,0,0,0,0,0,0,0,0
"43079",410045,2014,0,0,0,0,0,0,0,0,0,0,0,0
"43080",410045,2015,2,0,0,0,0,0,0,0,0,2,0,2
"43081",410045,2016,0,0,0,0,0,0,0,0,0,0,0,0
"43082",410045,2017,0,0,0,0,0,0,0,0,0,0,0,0
"43083",410045,2018,0,0,0,0,0,0,0,0,0,0,0,0
"43084",410045,2019,1,0,0,0,0,0,0,0,0,1,0,1
"43085",410045,2020,1,0,0,1,0,0,0,0,1,1,0,1
"43086",410045,2021,4,0,0,0,0,0,0,0,0,4,1,4
"43087",410045,2022,2,0,0,0,0,0,0,0,0,1,1,1
"43088",410050,2012,0,0,0,0,0,0,0,0,0,0,0,0
"43089",410050,2013,0,0,0,0,0,0,0,0,0,0,0,0
"43090",410050,2014,0,0,0,0,0,0,0,0,0,0,0,0
"43091",410050,2015,3,0,0,0,0,0,0,0,0,3,2,3
"43092",410050,2016,3,0,0,0,0,0,0,0,0,2,1,2
"43093",410050,2017,11,0,0,0,0,0,0,0,0,8,1,8
"43094",410050,2018,11,0,0,0,0,0,0,0,0,9,3,9
"43095",410050,2019,8,0,0,0,0,0,0,0,0,6,2,6
"43096",410050,2020,8,2,0,0,2,0,0,0,2,4,0,4
"43097",410050,2021,14,1,1,0,1,0,0,2,3,11,2,11
"43098",410050,2022,3,0,0,0,0,0,0,0,0,3,0,3
"43099",410060,2012,0,0,0,0,0,0,0,0,0,0,0,0
"43100",410060,2013,0,0,0,0,0,0,0,0,0,0,0,0
"43101",410060,2014,0,0,0,0,0,0,0,0,0,0,0,0
"43102",410060,2015,7,0,0,0,0,0,0,0,0,4,1,4
"43103",410060,2016,4,0,0,0,1,0,0,0,1,2,0,2
"43104",410060,2017,16,0,0,0,0,0,0,0,0,13,3,13
"43105",410060,2018,22,0,0,1,0,0,1,0,2,20,1,20
"43106",410060,2019,32,0,0,1,0,0,0,0,2,24,1,24
"43107",410060,2020,18,0,1,0,0,0,0,0,1,14,0,14
"43108",410060,2021,20,0,0,0,0,0,0,0,1,13,0,13
"43109",410060,2022,30,0,1,1,0,0,0,0,2,24,1,24
"43110",410070,2012,0,0,0,0,0,0,0,0,0,0,0,0
"43111",410070,2013,0,0,0,0,0,0,0,0,0,0,0,0
"43112",410070,2014,0,0,0,0,0,0,0,0,0,0,0,0
"43113",410070,2015,10,0,0,0,0,0,0,0,0,6,3,6
"43114",410070,2016,3,0,0,0,0,0,0,0,0,2,1,2
"43115",410070,2017,6,0,0,0,0,0,0,0,0,3,0,3
"43116",410070,2018,9,0,0,0,0,0,0,0,1,7,2,7
"43117",410070,2019,18,0,0,0,0,0,0,0,0,10,2,10
"43118",410070,2020,10,0,0,0,0,0,0,0,0,7,3,7
"43119",410070,2021,8,0,0,0,0,0,0,0,0,6,0,6
"43120",410070,2022,7,0,0,0,0,0,0,0,0,7,4,7
"43121",410080,2012,0,0,0,0,0,0,0,0,0,0,0,0
"43122",410080,2013,0,0,0,0,0,0,0,0,0,0,0,0
"43123",410080,2014,0,0,0,0,0,0,0,0,0,0,0,0
"43124",410080,2015,3,0,0,0,0,0,0,0,0,2,2,2
"43125",410080,2016,9,0,0,0,1,0,0,0,1,9,0,9
"43126",410080,2017,2,0,0,0,0,0,0,0,0,2,0,2
"43127",410080,2018,2,0,0,0,0,0,0,0,0,2,0,2
"43128",410080,2019,14,0,0,1,0,0,0,0,1,9,1,9
"43129",410080,2020,9,0,4,0,0,0,0,1,4,6,0,6
"43130",410080,2021,14,0,0,1,0,0,0,0,1,13,1,13
"43131",410080,2022,15,0,3,2,0,0,0,0,4,13,1,13
