"codmunres","ano","obitos_mat_totais","obitos_mat_diretos","obitos_mat_aborto","obitos_mat_hipertensao","obitos_mat_hemorragia","obitos_mat_infec_puerperal","nascidos"
"170765",2023,0,0,0,0,0,0,62
"170765",2024,0,0,0,0,0,0,62
"170765",2025,0,0,0,0,0,0,32
"170770",2023,0,0,0,0,0,0,105
"170770",2025,0,0,0,0,0,0,61
"170820",2023,0,0,0,0,0,0,260
"170820",2025,0,0,0,0,0,0,157
"170825",2023,0,0,0,0,0,0,42
"170825",2024,0,0,0,0,0,0,45
"170825",2025,0,0,0,0,0,0,25
"170830",2023,0,0,0,0,0,0,66
"170830",2024,0,0,0,0,0,0,62
"170830",2025,0,0,0,0,0,0,47
"170900",2023,0,0,0,0,0,0,249
"170900",2024,0,0,0,0,0,0,209
"170900",2025,0,0,0,0,0,0,170
"170930",2023,0,0,0,0,0,0,321
"170930",2024,0,0,0,0,0,0,287
"170930",2025,0,0,0,0,0,0,223
"170950",2023,0,0,0,0,0,0,1282
"170950",2024,0,0,0,0,0,0,1234
"170980",2023,0,0,0,0,0,0,25
"170980",2024,0,0,0,0,0,0,23
"170980",2025,0,0,0,0,0,0,12
"171050",2023,0,0,0,0,0,0,116
"171050",2024,0,0,0,0,0,0,132
"171050",2025,0,0,0,0,0,0,88
"171070",2023,0,0,0,0,0,0,57
"171070",2024,0,0,0,0,0,0,59
"171070",2025,0,0,0,0,0,0,47
"171090",2023,0,0,0,0,0,0,66
"171090",2024,0,0,0,0,0,0,40
"171090",2025,0,0,0,0,0,0,31
"171110",2023,0,0,0,0,0,0,33
"171110",2024,0,0,0,0,0,0,39
"171110",2025,0,0,0,0,0,0,17
"171150",2023,0,0,0,0,0,0,42
"171150",2024,0,0,0,0,0,0,31
"171150",2025,0,0,0,0,0,0,22
"171180",2023,0,0,0,0,0,0,29
"171180",2024,0,0,0,0,0,0,32
"171180",2025,0,0,0,0,0,0,23
"171190",2023,0,0,0,0,0,0,248
"171190",2024,0,0,0,0,0,0,260
"171190",2025,0,0,0,0,0,0,188
"171195",2023,0,0,0,0,0,0,55
"171195",2024,0,0,0,0,0,0,42
"171195",2025,0,0,0,0,0,0,47
"171200",2023,0,0,0,0,0,0,46
"171200",2024,0,0,0,0,0,0,38
"171200",2025,0,0,0,0,0,0,23
"171215",2023,0,0,0,0,0,0,31
"171215",2024,0,0,0,0,0,0,19
"171215",2025,0,0,0,0,0,0,12
"171240",2023,0,0,0,0,0,0,55
"171240",2024,0,0,0,0,0,0,35
"171240",2025,0,0,0,0,0,0,20
"171245",2023,0,0,0,0,0,0,36
"171245",2024,0,0,0,0,0,0,40
"171245",2025,0,0,0,0,0,0,29
"171250",2023,0,0,0,0,0,0,67
"171250",2024,0,0,0,0,0,0,82
"171250",2025,0,0,0,0,0,0,34
"171270",2023,0,0,0,0,0,0,48
"171270",2024,0,0,0,0,0,0,28
"171270",2025,0,0,0,0,0,0,21
"171280",2023,0,0,0,0,0,0,53
"171280",2024,0,0,0,0,0,0,42
"171280",2025,0,0,0,0,0,0,22
"171320",2023,0,0,0,0,0,0,248
"171320",2025,0,0,0,0,0,0,146
"171330",2023,0,0,0,0,0,0,180
"171330",2025,0,0,0,0,0,0,121
"171360",2023,0,0,0,0,0,0,83
"171360",2024,0,0,0,0,0,0,80
"171360",2025,0,0,0,0,0,0,45
"171370",2023,0,0,0,0,0,0,33
"171370",2024,0,0,0,0,0,0,33
"171370",2025,0,0,0,0,0,0,21
"171380",2023,0,0,0,0,0,0,67
"171380",2024,0,0,0,0,0,0,54
"171380",2025,0,0,0,0,0,0,45
"171395",2023,0,0,0,0,0,0,47
"171395",2024,0,0,0,0,0,0,49
"171395",2025,0,0,0,0,0,0,27
"171420",2023,0,0,0,0,0,0,116
"171420",2024,0,0,0,0,0,0,115
"171420",2025,0,0,0,0,0,0,56
"171430",2023,0,0,0,0,0,0,53
"171430",2025,0,0,0,0,0,0,33
"171488",2023,0,0,0,0,0,0,175
"171488",2024,0,0,0,0,0,0,156
"171488",2025,0,0,0,0,0,0,106
"171500",2023,0,0,0,0,0,0,41
"171500",2024,0,0,0,0,0,0,48
"171500",2025,0,0,0,0,0,0,28
"171510",2024,0,0,0,0,0,0,82
"171510",2025,0,0,0,0,0,0,47
"171515",2023,0,0,0,0,0,0,13
"171515",2024,0,0,0,0,0,0,13
"171515",2025,0,0,0,0,0,0,11
"171525",2023,0,0,0,0,0,0,28
"171525",2025,0,0,0,0,0,0,22
"171550",2023,0,0,0,0,0,0,16
"171550",2024,0,0,0,0,0,0,14
"171550",2025,0,0,0,0,0,0,10
"171570",2023,0,0,0,0,0,0,64
"171570",2024,0,0,0,0,0,0,46
"171570",2025,0,0,0,0,0,0,45
"171575",2023,0,0,0,0,0,0,95
"171575",2024,0,0,0,0,0,0,80
"171575",2025,0,0,0,0,0,0,50
"171610",2023,0,0,0,0,0,0,758
"171610",2024,0,0,0,0,0,0,763
"171610",2025,0,0,0,0,0,0,522
"171620",2023,0,0,0,0,0,0,142
"171620",2024,0,0,0,0,0,0,130
"171620",2025,0,0,0,0,0,0,95
"171630",2023,0,0,0,0,0,0,53
"171630",2024,0,0,0,0,0,0,53
"171630",2025,0,0,0,0,0,0,40
"171650",2023,0,0,0,0,0,0,216
"171650",2025,0,0,0,0,0,0,147
"171660",2023,0,0,0,0,0,0,121
"171660",2024,0,0,0,0,0,0,114
"171660",2025,0,0,0,0,0,0,57
"171665",2023,0,0,0,0,0,0,55
"171665",2024,0,0,0,0,0,0,54
"171665",2025,0,0,0,0,0,0,38
"171670",2023,0,0,0,0,0,0,105
"171670",2024,0,0,0,0,0,0,90
"171670",2025,0,0,0,0,0,0,61
"171700",2023,0,0,0,0,0,0,75
"171700",2024,0,0,0,0,0,0,45
"171700",2025,0,0,0,0,0,0,30
"171720",2023,0,0,0,0,0,0,32
"171720",2024,0,0,0,0,0,0,30
"171720",2025,0,0,0,0,0,0,21
"171750",2024,0,0,0,0,0,0,89
"171750",2025,0,0,0,0,0,0,64
"171780",2023,0,0,0,0,0,0,41
"171780",2024,0,0,0,0,0,0,37
"171780",2025,0,0,0,0,0,0,32
"171790",2023,0,0,0,0,0,0,118
"171790",2024,0,0,0,0,0,0,88
"171790",2025,0,0,0,0,0,0,53
"171800",2023,0,0,0,0,0,0,53
"171800",2024,0,0,0,0,0,0,42
"171800",2025,0,0,0,0,0,0,32
"171820",2025,0,0,0,0,0,0,727
"171830",2023,0,0,0,0,0,0,89
"171830",2024,0,0,0,0,0,0,95
"171830",2025,0,0,0,0,0,0,38
"171840",2023,0,0,0,0,0,0,38
"171840",2024,0,0,0,0,0,0,38
"171840",2025,0,0,0,0,0,0,31
"171845",2023,0,0,0,0,0,0,24
"171845",2024,0,0,0,0,0,0,26
"171845",2025,0,0,0,0,0,0,10
"171850",2023,0,0,0,0,0,0,51
"171850",2024,0,0,0,0,0,0,61
"171850",2025,0,0,0,0,0,0,41
"171855",2023,0,0,0,0,0,0,47
"171855",2024,0,0,0,0,0,0,55
"171855",2025,0,0,0,0,0,0,30
"171865",2023,0,0,0,0,0,0,36
"171865",2024,0,0,0,0,0,0,31
"171865",2025,0,0,0,0,0,0,24
"171870",2023,0,0,0,0,0,0,32
"171870",2024,0,0,0,0,0,0,34
"171870",2025,0,0,0,0,0,0,19
"171875",2023,0,0,0,0,0,0,68
"171875",2024,0,0,0,0,0,0,62
"171875",2025,0,0,0,0,0,0,40
"171880",2023,0,0,0,0,0,0,83
"171880",2024,0,0,0,0,0,0,73
"171880",2025,0,0,0,0,0,0,51
"171884",2023,0,0,0,0,0,0,44
"171884",2024,0,0,0,0,0,0,45
"171884",2025,0,0,0,0,0,0,21
"171886",2023,0,0,0,0,0,0,121
"171886",2024,0,0,0,0,0,0,111
"171886",2025,0,0,0,0,0,0,56
"171888",2023,0,0,0,0,0,0,27
"171888",2024,0,0,0,0,0,0,49
"171888",2025,0,0,0,0,0,0,19
"171889",2023,0,0,0,0,0,0,36
"171889",2024,0,0,0,0,0,0,25
"171889",2025,0,0,0,0,0,0,16
"171890",2023,0,0,0,0,0,0,89
"171890",2024,0,0,0,0,0,0,69
"171890",2025,0,0,0,0,0,0,50
"171900",2023,0,0,0,0,0,0,43
"171900",2024,0,0,0,0,0,0,47
"171900",2025,0,0,0,0,0,0,28
"172000",2023,0,0,0,0,0,0,36
"172000",2024,0,0,0,0,0,0,41
"172000",2025,0,0,0,0,0,0,19
"172010",2023,0,0,0,0,0,0,86
"172010",2024,0,0,0,0,0,0,92
"172010",2025,0,0,0,0,0,0,69
"172015",2023,0,0,0,0,0,0,29
"172015",2024,0,0,0,0,0,0,29
"172015",2025,0,0,0,0,0,0,15
"172020",2023,0,0,0,0,0,0,145
"172020",2024,0,0,0,0,0,0,141
"172020",2025,0,0,0,0,0,0,111
"172025",2023,0,0,0,0,0,0,27
"172025",2024,0,0,0,0,0,0,31
"172025",2025,0,0,0,0,0,0,23
"172030",2023,0,0,0,0,0,0,70
"172030",2024,0,0,0,0,0,0,74
"172030",2025,0,0,0,0,0,0,43
"172049",2023,0,0,0,0,0,0,53
"172049",2024,0,0,0,0,0,0,63
"172049",2025,0,0,0,0,0,0,28
"172065",2023,0,0,0,0,0,0,85
"172065",2024,0,0,0,0,0,0,87
"172080",2024,0,0,0,0,0,0,115
"172080",2025,0,0,0,0,0,0,84
"172085",2023,0,0,0,0,0,0,20
"172085",2024,0,0,0,0,0,0,18
"172085",2025,0,0,0,0,0,0,17
"172090",2023,0,0,0,0,0,0,208
"172090",2025,0,0,0,0,0,0,128
"172093",2023,0,0,0,0,0,0,18
"172093",2024,0,0,0,0,0,0,21
"172093",2025,0,0,0,0,0,0,19
"172097",2023,0,0,0,0,0,0,37
"172097",2024,0,0,0,0,0,0,30
"172097",2025,0,0,0,0,0,0,13
"172100",2025,0,0,0,0,0,0,3378
"172110",2023,0,0,0,0,0,0,174
"172110",2024,0,0,0,0,0,0,160
"172110",2025,0,0,0,0,0,0,119
"172120",2023,0,0,0,0,0,0,354
"172120",2024,0,0,0,0,0,0,336
"172125",2024,0,0,0,0,0,0,26
"172125",2025,0,0,0,0,0,0,17
"172130",2023,0,0,0,0,0,0,18
"172130",2024,0,0,0,0,0,0,24
"172130",2025,0,0,0,0,0,0,13
"172208",2023,0,0,0,0,0,0,124
"172208",2024,0,0,0,0,0,0,115
"172208",2025,0,0,0,0,0,0,90
"172210",2023,0,0,0,0,0,0,163
"172210",2024,0,0,0,0,0,0,151
"172210",2025,0,0,0,0,0,0,93
"210005",2023,0,0,0,0,0,0,1676
"210005",2025,0,0,0,0,0,0,1086
"210010",2023,0,0,0,0,0,0,123
"210010",2024,0,0,0,0,0,0,123
"210010",2025,0,0,0,0,0,0,89
"210015",2023,0,0,0,0,0,0,145
"210015",2024,0,0,0,0,0,0,142
"210015",2025,0,0,0,0,0,0,84
"210020",2023,0,0,0,0,0,0,199
"210020",2024,0,0,0,0,0,0,159
"210020",2025,0,0,0,0,0,0,86
"210030",2023,0,0,0,0,0,0,382
"210030",2025,0,0,0,0,0,0,236
"210040",2023,0,0,0,0,0,0,65
"210040",2024,0,0,0,0,0,0,70
"210040",2025,0,0,0,0,0,0,44
"210043",2023,0,0,0,0,0,0,362
"210043",2024,0,0,0,0,0,0,354
"210043",2025,0,0,0,0,0,0,231
"210047",2023,0,0,0,0,0,0,454
"210047",2024,0,0,0,0,0,0,398
"210047",2025,0,0,0,0,0,0,272
"210050",2023,0,0,0,0,0,0,180
"210050",2024,0,0,0,0,0,0,164
"210050",2025,0,0,0,0,0,0,118
"210055",2023,0,0,0,0,0,0,102
"210055",2024,0,0,0,0,0,0,111
"210055",2025,0,0,0,0,0,0,42
"210060",2023,0,0,0,0,0,0,772
"210060",2024,0,0,0,0,0,0,725
"210070",2023,0,0,0,0,0,0,288
"210070",2024,0,0,0,0,0,0,235
"210070",2025,0,0,0,0,0,0,133
"210080",2023,0,0,0,0,0,0,267
"210080",2024,0,0,0,0,0,0,253
"210080",2025,0,0,0,0,0,0,155
"210083",2023,0,0,0,0,0,0,226
"210083",2024,0,0,0,0,0,0,187
"210083",2025,0,0,0,0,0,0,122
"210087",2023,0,0,0,0,0,0,130
"210087",2024,0,0,0,0,0,0,154
"210087",2025,0,0,0,0,0,0,84
"210090",2025,0,0,0,0,0,0,311
"210095",2024,0,0,0,0,0,0,534
"210095",2025,0,0,0,0,0,0,345
"210100",2023,0,0,0,0,0,0,382
"210100",2024,0,0,0,0,0,0,328
"210100",2025,0,0,0,0,0,0,195
"210110",2023,0,0,0,0,0,0,114
"210110",2024,0,0,0,0,0,0,112
"210110",2025,0,0,0,0,0,0,84
"210120",2025,0,0,0,0,0,0,879
"210125",2023,0,0,0,0,0,0,213
"210125",2024,0,0,0,0,0,0,202
"210125",2025,0,0,0,0,0,0,157
"210130",2023,0,0,0,0,0,0,204
"210130",2024,0,0,0,0,0,0,173
"210135",2023,0,0,0,0,0,0,59
"210135",2024,0,0,0,0,0,0,49
"210135",2025,0,0,0,0,0,0,29
"210150",2023,0,0,0,0,0,0,275
"210150",2025,0,0,0,0,0,0,143
"210160",2025,0,0,0,0,0,0,804
"210170",2025,0,0,0,0,0,0,811
"210173",2023,0,0,0,0,0,0,168
"210173",2024,0,0,0,0,0,0,161
"210173",2025,0,0,0,0,0,0,124
"210177",2023,0,0,0,0,0,0,202
"210177",2024,0,0,0,0,0,0,180
"210177",2025,0,0,0,0,0,0,109
"210180",2023,0,0,0,0,0,0,46
"210180",2024,0,0,0,0,0,0,81
"210180",2025,0,0,0,0,0,0,41
"210190",2023,0,0,0,0,0,0,203
"210190",2024,0,0,0,0,0,0,185
"210190",2025,0,0,0,0,0,0,107
"210193",2023,0,0,0,0,0,0,53
"210193",2024,0,0,0,0,0,0,47
"210193",2025,0,0,0,0,0,0,42
"210197",2024,0,0,0,0,0,0,110
"210197",2025,0,0,0,0,0,0,63
"210200",2024,0,0,0,0,0,0,491
"210203",2024,0,0,0,0,0,0,424
"210203",2025,0,0,0,0,0,0,283
"210207",2023,0,0,0,0,0,0,129
"210207",2024,0,0,0,0,0,0,130
"210207",2025,0,0,0,0,0,0,83
"210210",2024,0,0,0,0,0,0,472
"210210",2025,0,0,0,0,0,0,267
"210215",2023,0,0,0,0,0,0,118
"210215",2024,0,0,0,0,0,0,123
"210215",2025,0,0,0,0,0,0,79
"210230",2023,0,0,0,0,0,0,316
"210230",2024,0,0,0,0,0,0,330
"210232",2025,0,0,0,0,0,0,681
"210235",2023,0,0,0,0,0,0,153
"210235",2024,0,0,0,0,0,0,169
"210235",2025,0,0,0,0,0,0,99
"210237",2023,0,0,0,0,0,0,126
"210237",2024,0,0,0,0,0,0,138
"210237",2025,0,0,0,0,0,0,99
"210240",2023,0,0,0,0,0,0,104
"210240",2024,0,0,0,0,0,0,111
"210240",2025,0,0,0,0,0,0,33
"210250",2023,0,0,0,0,0,0,188
"210250",2024,0,0,0,0,0,0,219
"210250",2025,0,0,0,0,0,0,136
"210255",2023,0,0,0,0,0,0,163
"210255",2024,0,0,0,0,0,0,183
"210255",2025,0,0,0,0,0,0,134
"210260",2023,0,0,0,0,0,0,245
"210260",2024,0,0,0,0,0,0,280
"210260",2025,0,0,0,0,0,0,155
"210270",2023,0,0,0,0,0,0,245
"210270",2024,0,0,0,0,0,0,215
"210270",2025,0,0,0,0,0,0,168
"210275",2023,0,0,0,0,0,0,114
"210275",2024,0,0,0,0,0,0,128
"210275",2025,0,0,0,0,0,0,89
"210280",2023,0,0,0,0,0,0,313
"210280",2024,0,0,0,0,0,0,310
"210280",2025,0,0,0,0,0,0,207
"210290",2024,0,0,0,0,0,0,311
"210290",2025,0,0,0,0,0,0,235
"210300",2024,0,0,0,0,0,0,2013
"210310",2023,0,0,0,0,0,0,111
"210310",2024,0,0,0,0,0,0,98
"210310",2025,0,0,0,0,0,0,56
"210312",2023,0,0,0,0,0,0,121
"210312",2024,0,0,0,0,0,0,102
"210312",2025,0,0,0,0,0,0,57
"210315",2023,0,0,0,0,0,0,213
"210315",2024,0,0,0,0,0,0,183
"210315",2025,0,0,0,0,0,0,115
"210317",2023,0,0,0,0,0,0,274
"210317",2024,0,0,0,0,0,0,265
"210317",2025,0,0,0,0,0,0,169
"210320",2023,0,0,0,0,0,0,1254
"210325",2023,0,0,0,0,0,0,140
"210325",2024,0,0,0,0,0,0,173
"210325",2025,0,0,0,0,0,0,103
"210330",2024,0,0,0,0,0,0,1515
"210330",2025,0,0,0,0,0,0,892
"210340",2023,0,0,0,0,0,0,625
"210340",2025,0,0,0,0,0,0,300
"210350",2024,0,0,0,0,0,0,599
"210350",2025,0,0,0,0,0,0,213
"210355",2023,0,0,0,0,0,0,199
"210355",2024,0,0,0,0,0,0,172
"210355",2025,0,0,0,0,0,0,131
"210360",2023,0,0,0,0,0,0,930
"210360",2025,0,0,0,0,0,0,443
"210370",2023,0,0,0,0,0,0,432
"210370",2025,0,0,0,0,0,0,265
"210375",2023,0,0,0,0,0,0,232
"210375",2024,0,0,0,0,0,0,205
"210375",2025,0,0,0,0,0,0,154
"210380",2024,0,0,0,0,0,0,301
"210380",2025,0,0,0,0,0,0,181
"210390",2024,0,0,0,0,0,0,172
"210390",2025,0,0,0,0,0,0,117
"210400",2023,0,0,0,0,0,0,302
"210400",2024,0,0,0,0,0,0,264
"210400",2025,0,0,0,0,0,0,173
"210405",2023,0,0,0,0,0,0,496
"210405",2024,0,0,0,0,0,0,493
"210405",2025,0,0,0,0,0,0,323
"210407",2023,0,0,0,0,0,0,104
"210407",2024,0,0,0,0,0,0,109
"210407",2025,0,0,0,0,0,0,52
"210408",2023,0,0,0,0,0,0,254
"210408",2025,0,0,0,0,0,0,152
"210409",2023,0,0,0,0,0,0,232
"210409",2024,0,0,0,0,0,0,224
"210409",2025,0,0,0,0,0,0,144
"210410",2024,0,0,0,0,0,0,195
"210410",2025,0,0,0,0,0,0,129
"210420",2023,0,0,0,0,0,0,268
"210420",2024,0,0,0,0,0,0,264
"210420",2025,0,0,0,0,0,0,105
"210430",2024,0,0,0,0,0,0,139
"210440",2023,0,0,0,0,0,0,193
"210440",2024,0,0,0,0,0,0,196
"210440",2025,0,0,0,0,0,0,71
"210450",2023,0,0,0,0,0,0,143
"210450",2024,0,0,0,0,0,0,112
"210450",2025,0,0,0,0,0,0,76
"210455",2023,0,0,0,0,0,0,324
"210455",2024,0,0,0,0,0,0,306
"210460",2023,0,0,0,0,0,0,194
"210460",2024,0,0,0,0,0,0,185
"210460",2025,0,0,0,0,0,0,137
"210462",2023,0,0,0,0,0,0,110
"210462",2024,0,0,0,0,0,0,118
"210462",2025,0,0,0,0,0,0,64
"210465",2023,0,0,0,0,0,0,124
"210465",2024,0,0,0,0,0,0,122
"210465",2025,0,0,0,0,0,0,82
"210467",2023,0,0,0,0,0,0,388
"210467",2024,0,0,0,0,0,0,339
"210467",2025,0,0,0,0,0,0,243
"210470",2023,0,0,0,0,0,0,61
"210470",2024,0,0,0,0,0,0,58
"210470",2025,0,0,0,0,0,0,48
"210490",2024,0,0,0,0,0,0,84
"210490",2025,0,0,0,0,0,0,61
"210500",2023,0,0,0,0,0,0,385
"210500",2025,0,0,0,0,0,0,230
"210510",2023,0,0,0,0,0,0,300
"210510",2024,0,0,0,0,0,0,265
"210510",2025,0,0,0,0,0,0,182
"210515",2023,0,0,0,0,0,0,230
"210515",2025,0,0,0,0,0,0,135
"210520",2023,0,0,0,0,0,0,156
"210520",2024,0,0,0,0,0,0,152
"210520",2025,0,0,0,0,0,0,99
"210530",2023,0,0,0,0,0,0,4095
"210535",2023,0,0,0,0,0,0,246
"210535",2025,0,0,0,0,0,0,143
"210540",2024,0,0,0,0,0,0,892
"210540",2025,0,0,0,0,0,0,585
"210542",2023,0,0,0,0,0,0,256
"210545",2023,0,0,0,0,0,0,109
"210545",2024,0,0,0,0,0,0,111
"210545",2025,0,0,0,0,0,0,40
"210547",2025,0,0,0,0,0,0,248
"210550",2023,0,0,0,0,0,0,392
"210550",2025,0,0,0,0,0,0,270
"210560",2023,0,0,0,0,0,0,231
"210560",2024,0,0,0,0,0,0,214
"210560",2025,0,0,0,0,0,0,160
"210565",2023,0,0,0,0,0,0,81
"210565",2024,0,0,0,0,0,0,66
"210565",2025,0,0,0,0,0,0,32
"210570",2024,0,0,0,0,0,0,637
"210570",2025,0,0,0,0,0,0,480
"210580",2023,0,0,0,0,0,0,119
"210580",2024,0,0,0,0,0,0,114
"210580",2025,0,0,0,0,0,0,63
"210590",2023,0,0,0,0,0,0,220
"210590",2024,0,0,0,0,0,0,199
"210590",2025,0,0,0,0,0,0,140
"210592",2023,0,0,0,0,0,0,110
"210592",2024,0,0,0,0,0,0,133
"210592",2025,0,0,0,0,0,0,51
"210594",2023,0,0,0,0,0,0,107
"210594",2024,0,0,0,0,0,0,97
"210594",2025,0,0,0,0,0,0,73
"210596",2024,0,0,0,0,0,0,207
"210598",2024,0,0,0,0,0,0,84
"210598",2025,0,0,0,0,0,0,57
"210600",2023,0,0,0,0,0,0,175
"210600",2025,0,0,0,0,0,0,110
"210610",2023,0,0,0,0,0,0,141
"210610",2024,0,0,0,0,0,0,144
"210610",2025,0,0,0,0,0,0,107
"210620",2023,0,0,0,0,0,0,103
"210620",2024,0,0,0,0,0,0,92
"210620",2025,0,0,0,0,0,0,54
"210630",2023,0,0,0,0,0,0,153
"210630",2024,0,0,0,0,0,0,160
"210630",2025,0,0,0,0,0,0,92
"210632",2023,0,0,0,0,0,0,285
"210632",2024,0,0,0,0,0,0,288
"210635",2023,0,0,0,0,0,0,87
"210635",2024,0,0,0,0,0,0,92
"210635",2025,0,0,0,0,0,0,57
"210637",2023,0,0,0,0,0,0,219
"210637",2024,0,0,0,0,0,0,189
"210637",2025,0,0,0,0,0,0,72
"210640",2023,0,0,0,0,0,0,259
"210640",2024,0,0,0,0,0,0,262
"210640",2025,0,0,0,0,0,0,152
"210650",2023,0,0,0,0,0,0,297
"210650",2024,0,0,0,0,0,0,315
"210650",2025,0,0,0,0,0,0,169
"210660",2023,0,0,0,0,0,0,397
"210660",2024,0,0,0,0,0,0,362
"210660",2025,0,0,0,0,0,0,183
"210663",2023,0,0,0,0,0,0,90
"210663",2024,0,0,0,0,0,0,93
"210663",2025,0,0,0,0,0,0,59
"210667",2023,0,0,0,0,0,0,70
"210667",2024,0,0,0,0,0,0,73
"210667",2025,0,0,0,0,0,0,62
"210670",2023,0,0,0,0,0,0,337
"210670",2024,0,0,0,0,0,0,291
"210670",2025,0,0,0,0,0,0,148
"210675",2024,0,0,0,0,0,0,237
"210675",2025,0,0,0,0,0,0,157
"210680",2023,0,0,0,0,0,0,192
"210680",2024,0,0,0,0,0,0,177
"210680",2025,0,0,0,0,0,0,109
"210690",2023,0,0,0,0,0,0,409
"210690",2024,0,0,0,0,0,0,396
"210690",2025,0,0,0,0,0,0,247
"210700",2023,0,0,0,0,0,0,141
"210700",2024,0,0,0,0,0,0,118
"210700",2025,0,0,0,0,0,0,81
"210710",2024,0,0,0,0,0,0,301
"210710",2025,0,0,0,0,0,0,167
"210720",2023,0,0,0,0,0,0,195
"210720",2024,0,0,0,0,0,0,177
"210725",2023,0,0,0,0,0,0,78
"210725",2024,0,0,0,0,0,0,91
"210725",2025,0,0,0,0,0,0,52
"210730",2023,0,0,0,0,0,0,52
"210730",2024,0,0,0,0,0,0,37
"210730",2025,0,0,0,0,0,0,8
"210735",2023,0,0,0,0,0,0,238
"210735",2024,0,0,0,0,0,0,253
"210735",2025,0,0,0,0,0,0,144
"210740",2023,0,0,0,0,0,0,211
"210740",2024,0,0,0,0,0,0,198
"210740",2025,0,0,0,0,0,0,106
"210745",2023,0,0,0,0,0,0,141
"210745",2024,0,0,0,0,0,0,140
"210745",2025,0,0,0,0,0,0,81
"210750",2025,0,0,0,0,0,0,1195
"210760",2023,0,0,0,0,0,0,227
"210760",2024,0,0,0,0,0,0,215
"210760",2025,0,0,0,0,0,0,123
"210770",2023,0,0,0,0,0,0,273
"210770",2024,0,0,0,0,0,0,265
"210770",2025,0,0,0,0,0,0,112
"210780",2024,0,0,0,0,0,0,354
"210780",2025,0,0,0,0,0,0,162
"210790",2023,0,0,0,0,0,0,261
"210790",2024,0,0,0,0,0,0,259
"210800",2023,0,0,0,0,0,0,217
"210800",2024,0,0,0,0,0,0,239
"210800",2025,0,0,0,0,0,0,90
"210805",2023,0,0,0,0,0,0,300
"210805",2024,0,0,0,0,0,0,270
"210805",2025,0,0,0,0,0,0,135
"210810",2023,0,0,0,0,0,0,346
"210810",2024,0,0,0,0,0,0,344
"210810",2025,0,0,0,0,0,0,187
"210820",2023,0,0,0,0,0,0,471
"210820",2024,0,0,0,0,0,0,410
"210820",2025,0,0,0,0,0,0,290
"210825",2023,0,0,0,0,0,0,351
"210825",2024,0,0,0,0,0,0,348
"210825",2025,0,0,0,0,0,0,203
"210830",2023,0,0,0,0,0,0,545
"210830",2024,0,0,0,0,0,0,487
"210830",2025,0,0,0,0,0,0,317
"210840",2025,0,0,0,0,0,0,66
"210845",2023,0,0,0,0,0,0,277
"210845",2024,0,0,0,0,0,0,258
"210845",2025,0,0,0,0,0,0,156
"210850",2024,0,0,0,0,0,0,382
"210850",2025,0,0,0,0,0,0,258
"210860",2023,0,0,0,0,0,0,1310
"210870",2023,0,0,0,0,0,0,340
"210870",2024,0,0,0,0,0,0,335
"210870",2025,0,0,0,0,0,0,238
"210880",2023,0,0,0,0,0,0,177
"210880",2024,0,0,0,0,0,0,162
"210890",2023,0,0,0,0,0,0,149
"210890",2025,0,0,0,0,0,0,109
"210900",2024,0,0,0,0,0,0,337
"210900",2025,0,0,0,0,0,0,209
"210905",2023,0,0,0,0,0,0,62
"210905",2024,0,0,0,0,0,0,48
"210905",2025,0,0,0,0,0,0,33
"210910",2023,0,0,0,0,0,0,684
"210910",2024,0,0,0,0,0,0,654
"210910",2025,0,0,0,0,0,0,374
"210920",2023,0,0,0,0,0,0,178
"210920",2024,0,0,0,0,0,0,143
"210920",2025,0,0,0,0,0,0,101
"210923",2023,0,0,0,0,0,0,88
"210923",2024,0,0,0,0,0,0,70
"210923",2025,0,0,0,0,0,0,52
"210927",2023,0,0,0,0,0,0,291
"210927",2024,0,0,0,0,0,0,291
"210927",2025,0,0,0,0,0,0,198
"210930",2023,0,0,0,0,0,0,181
"210930",2024,0,0,0,0,0,0,170
"210930",2025,0,0,0,0,0,0,118
"210940",2023,0,0,0,0,0,0,151
"210940",2024,0,0,0,0,0,0,138
"210940",2025,0,0,0,0,0,0,100
"210945",2023,0,0,0,0,0,0,439
"210945",2024,0,0,0,0,0,0,425
"210945",2025,0,0,0,0,0,0,275
"210950",2024,0,0,0,0,0,0,308
"210950",2025,0,0,0,0,0,0,189
"210955",2023,0,0,0,0,0,0,101
"210955",2024,0,0,0,0,0,0,90
"210955",2025,0,0,0,0,0,0,55
"210960",2023,0,0,0,0,0,0,470
"210960",2024,0,0,0,0,0,0,473
"210960",2025,0,0,0,0,0,0,296
"210970",2023,0,0,0,0,0,0,78
"210970",2024,0,0,0,0,0,0,66
"210970",2025,0,0,0,0,0,0,52
"210975",2023,0,0,0,0,0,0,79
"210975",2024,0,0,0,0,0,0,47
"210975",2025,0,0,0,0,0,0,52
"210980",2023,0,0,0,0,0,0,405
"210980",2024,0,0,0,0,0,0,388
"210980",2025,0,0,0,0,0,0,224
"210990",2023,0,0,0,0,0,0,1361
"210990",2024,0,0,0,0,0,0,1248
"211003",2023,0,0,0,0,0,0,368
"211003",2025,0,0,0,0,0,0,214
"211010",2023,0,0,0,0,0,0,421
"211010",2024,0,0,0,0,0,0,343
"211010",2025,0,0,0,0,0,0,229
"211020",2023,0,0,0,0,0,0,522
"211020",2024,0,0,0,0,0,0,525
