"","codmunres","ano","Obito_MIF_investigado_com_Ficha_Sintese","Obito_MIF_investigado_sem_Ficha_Sintese","TOTAL_OBITOS_MULHER_IDADE_FERTIL"
"55760","412760",2014,3,0,3
"55761","412760",2015,7,0,7
"55762","412760",2016,9,0,9
"55763","412760",2017,4,0,4
"55764","412760",2018,2,0,2
"55765","412760",2019,3,0,3
"55766","412760",2020,6,0,6
"55767","412760",2021,11,0,11
"55768","412760",2022,6,0,7
"55769","412760",2023,1,2,3
"55770","412760",2024,7,2,9
"55771","412770",2012,43,0,43
"55772","412770",2013,45,0,45
"55773","412770",2014,45,0,45
"55774","412770",2015,39,0,42
"55775","412770",2016,40,0,40
"55776","412770",2017,29,0,29
"55777","412770",2018,26,0,26
"55778","412770",2019,31,0,31
"55779","412770",2020,52,0,52
"55780","412770",2021,56,0,56
"55781","412770",2022,45,0,45
"55782","412770",2023,56,0,56
"55783","412770",2024,65,0,65
"55784","412780",2012,2,0,2
"55785","412780",2013,0,0,0
"55786","412780",2014,1,0,1
"55787","412780",2015,0,0,0
"55788","412780",2016,0,0,0
"55789","412780",2017,2,0,2
"55790","412780",2018,1,0,1
"55791","412780",2019,1,0,1
"55792","412780",2020,3,0,3
"55793","412780",2021,3,0,3
"55794","412780",2022,5,0,5
"55795","412780",2023,4,0,4
"55796","412780",2024,4,0,4
"55797","412785",2012,3,0,3
"55798","412785",2013,3,0,3
"55799","412785",2014,2,0,2
"55800","412785",2015,2,0,2
"55801","412785",2016,1,0,1
"55802","412785",2017,2,0,2
"55803","412785",2018,4,0,4
"55804","412785",2019,3,0,3
"55805","412785",2020,6,0,6
"55806","412785",2021,6,0,6
"55807","412785",2022,1,0,1
"55808","412785",2023,3,0,3
"55809","412785",2024,1,0,1
"55810","412788",2012,6,0,6
"55811","412788",2013,4,0,4
"55812","412788",2014,7,0,7
"55813","412788",2015,4,0,4
"55814","412788",2016,1,0,1
"55815","412788",2017,2,0,2
"55816","412788",2018,2,0,2
"55817","412788",2019,3,2,5
"55818","412788",2020,0,1,2
"55819","412788",2021,0,4,7
"55820","412788",2022,0,1,4
"55821","412788",2023,0,3,6
"55822","412788",2024,0,1,3
"55823","412790",2012,2,0,2
"55824","412790",2013,5,0,5
"55825","412790",2014,0,0,0
"55826","412790",2015,2,0,2
"55827","412790",2016,4,0,4
"55828","412790",2017,2,0,2
"55829","412790",2018,5,0,5
"55830","412790",2019,7,0,7
"55831","412790",2020,5,0,5
"55832","412790",2021,5,0,5
"55833","412790",2022,3,0,3
"55834","412790",2023,3,0,3
"55835","412790",2024,7,0,7
"55836","412795",2012,1,0,1
"55837","412795",2013,2,0,2
"55838","412795",2014,3,0,3
"55839","412795",2015,1,0,1
"55840","412795",2016,2,0,2
"55841","412795",2017,3,0,3
"55842","412795",2018,4,0,4
"55843","412795",2019,1,0,1
"55844","412795",2020,2,0,2
"55845","412795",2021,5,0,5
"55846","412795",2022,2,0,2
"55847","412795",2023,0,2,2
"55848","412795",2024,0,0,2
"55849","412796",2012,5,0,5
"55850","412796",2013,4,0,4
"55851","412796",2014,5,0,5
"55852","412796",2015,5,0,5
"55853","412796",2016,3,0,3
"55854","412796",2017,2,0,2
"55855","412796",2018,3,0,3
"55856","412796",2019,2,0,2
"55857","412796",2020,5,0,5
"55858","412796",2021,11,0,11
"55859","412796",2022,6,0,6
"55860","412796",2023,1,0,1
"55861","412796",2024,4,0,4
"55862","412800",2012,7,0,7
"55863","412800",2013,4,0,4
"55864","412800",2014,14,0,14
"55865","412800",2015,7,0,7
"55866","412800",2016,1,0,1
"55867","412800",2017,5,0,5
"55868","412800",2018,6,0,6
"55869","412800",2019,7,0,7
"55870","412800",2020,6,0,6
"55871","412800",2021,12,0,12
"55872","412800",2022,4,0,4
"55873","412800",2023,6,0,6
"55874","412800",2024,8,0,8
"55875","412810",2012,33,0,33
"55876","412810",2013,31,0,31
"55877","412810",2014,39,0,39
"55878","412810",2015,29,0,29
"55879","412810",2016,37,0,37
"55880","412810",2017,30,0,30
"55881","412810",2018,23,0,23
"55882","412810",2019,29,0,29
"55883","412810",2020,30,0,30
"55884","412810",2021,50,0,50
"55885","412810",2022,37,0,37
"55886","412810",2023,37,0,37
"55887","412810",2024,40,0,40
"55888","412820",2012,11,0,11
"55889","412820",2013,22,0,22
"55890","412820",2014,16,0,16
"55891","412820",2015,37,0,37
"55892","412820",2016,15,0,15
"55893","412820",2017,13,0,13
"55894","412820",2018,20,0,20
"55895","412820",2019,23,0,23
"55896","412820",2020,22,0,22
"55897","412820",2021,34,0,34
"55898","412820",2022,20,0,20
"55899","412820",2023,21,0,21
"55900","412820",2024,23,0,23
"55901","412830",2012,1,0,1
"55902","412830",2013,1,0,1
"55903","412830",2014,0,0,0
"55904","412830",2015,2,0,2
"55905","412830",2016,2,0,2
"55906","412830",2017,0,0,0
"55907","412830",2018,1,0,1
"55908","412830",2019,1,0,1
"55909","412830",2020,0,0,0
"55910","412830",2021,0,0,0
"55911","412830",2022,0,0,0
"55912","412830",2023,1,0,1
"55913","412830",2024,0,0,0
"55914","412840",2012,1,0,1
"55915","412840",2013,5,0,5
"55916","412840",2014,3,0,3
"55917","412840",2015,1,0,1
"55918","412840",2016,5,0,5
"55919","412840",2017,4,0,4
"55920","412840",2018,6,0,6
"55921","412840",2019,3,0,3
"55922","412840",2020,1,0,1
"55923","412840",2021,2,0,2
"55924","412840",2022,0,1,2
"55925","412840",2023,0,2,2
"55926","412840",2024,1,1,2
"55927","412850",2012,5,0,5
"55928","412850",2013,7,0,7
"55929","412850",2014,2,0,2
"55930","412850",2015,3,0,3
"55931","412850",2016,10,0,10
"55932","412850",2017,4,0,4
"55933","412850",2018,4,1,5
"55934","412850",2019,6,0,6
"55935","412850",2020,6,0,6
"55936","412850",2021,15,0,15
"55937","412850",2022,11,0,11
"55938","412850",2023,8,0,8
"55939","412850",2024,10,0,10
"55940","412853",2012,4,0,4
"55941","412853",2013,0,0,0
"55942","412853",2014,6,0,6
"55943","412853",2015,6,0,6
"55944","412853",2016,2,0,2
"55945","412853",2017,0,0,0
"55946","412853",2018,7,0,7
"55947","412853",2019,5,0,5
"55948","412853",2020,1,0,1
"55949","412853",2021,7,0,7
"55950","412853",2022,4,0,4
"55951","412853",2023,3,1,4
"55952","412853",2024,6,0,6
"55953","412855",2012,6,0,6
"55954","412855",2013,2,0,2
"55955","412855",2014,1,0,1
"55956","412855",2015,5,0,5
"55957","412855",2016,3,0,3
"55958","412855",2017,3,0,3
"55959","412855",2018,2,0,2
"55960","412855",2019,2,0,2
"55961","412855",2020,2,0,2
"55962","412855",2021,5,0,5
"55963","412855",2022,6,0,6
"55964","412855",2023,1,0,1
"55965","412855",2024,3,0,3
"55966","412860",2012,3,0,3
"55967","412860",2013,2,0,2
"55968","412860",2014,1,0,1
"55969","412860",2015,3,0,3
"55970","412860",2016,6,0,6
"55971","412860",2017,0,0,0
"55972","412860",2018,1,0,1
"55973","412860",2019,2,0,2
"55974","412860",2020,5,0,5
"55975","412860",2021,2,0,2
"55976","412860",2022,5,0,5
"55977","412860",2023,2,0,2
"55978","412860",2024,1,0,1
"55979","412862",2012,1,0,1
"55980","412862",2013,2,0,2
"55981","412862",2014,3,0,3
"55982","412862",2015,0,0,0
"55983","412862",2016,1,0,1
"55984","412862",2017,1,0,1
"55985","412862",2018,1,0,1
"55986","412862",2019,3,0,3
"55987","412862",2020,1,0,1
"55988","412862",2021,2,0,2
"55989","412862",2022,2,0,2
"55990","412862",2023,0,0,0
"55991","412862",2024,2,0,2
"55992","412863",2012,1,0,1
"55993","412863",2013,3,0,3
"55994","412863",2014,1,0,1
"55995","412863",2015,0,0,0
"55996","412863",2016,2,0,2
"55997","412863",2017,2,0,2
"55998","412863",2018,1,0,1
"55999","412863",2019,2,0,2
"56000","412863",2020,2,0,2
"56001","412863",2021,3,0,4
"56002","412863",2022,0,0,0
"56003","412863",2023,1,0,1
"56004","412863",2024,1,0,1
"56005","412865",2012,1,0,1
"56006","412865",2013,0,0,0
"56007","412865",2014,0,0,0
"56008","412865",2015,1,0,1
"56009","412865",2016,0,0,0
"56010","412865",2017,0,0,0
"56011","412865",2018,0,0,0
"56012","412865",2019,2,0,2
"56013","412865",2020,0,0,0
"56014","412865",2021,1,0,1
"56015","412865",2022,1,0,1
"56016","412865",2023,2,0,2
"56017","412865",2024,3,0,3
"56018","412870",2012,1,0,1
"56019","412870",2013,0,0,0
"56020","412870",2014,1,0,1
"56021","412870",2015,3,0,3
"56022","412870",2016,1,0,1
"56023","412870",2017,1,0,1
"56024","412870",2018,2,0,2
"56025","412870",2019,2,0,2
"56026","412870",2020,3,0,3
"56027","412870",2021,7,0,7
"56028","412870",2022,1,0,1
"56029","412870",2023,3,0,3
"56030","412870",2024,3,0,3
"56031","412880",2012,3,0,3
"56032","412880",2013,0,0,0
"56033","412880",2014,4,0,4
"56034","412880",2015,1,0,1
"56035","412880",2016,2,0,2
"56036","412880",2017,1,0,1
"56037","412880",2018,0,0,0
"56038","412880",2019,3,0,3
"56039","412880",2020,4,0,4
"56040","412880",2021,5,0,5
"56041","412880",2022,2,0,2
"56042","412880",2023,2,0,2
"56043","412880",2024,2,0,2
"56044","420005",2012,0,0,0
"56045","420005",2013,0,0,1
"56046","420005",2014,0,0,0
"56047","420005",2015,1,0,1
"56048","420005",2016,1,0,1
"56049","420005",2017,0,0,0
"56050","420005",2018,0,0,1
"56051","420005",2019,0,0,1
"56052","420005",2020,0,0,0
"56053","420005",2021,0,0,1
"56054","420005",2022,0,0,0
"56055","420005",2023,3,0,3
"56056","420005",2024,0,0,0
"56057","420010",2012,3,0,3
"56058","420010",2013,4,0,4
"56059","420010",2014,5,0,5
"56060","420010",2015,3,0,3
"56061","420010",2016,3,0,3
"56062","420010",2017,3,0,3
"56063","420010",2018,6,0,6
"56064","420010",2019,3,0,3
"56065","420010",2020,8,0,8
"56066","420010",2021,12,0,12
"56067","420010",2022,7,0,7
"56068","420010",2023,6,0,6
"56069","420010",2024,9,0,9
"56070","420020",2012,1,0,1
"56071","420020",2013,6,0,6
"56072","420020",2014,2,0,2
"56073","420020",2015,4,0,4
"56074","420020",2016,4,0,4
"56075","420020",2017,3,0,3
"56076","420020",2018,5,0,5
"56077","420020",2019,4,0,4
"56078","420020",2020,5,0,5
"56079","420020",2021,1,0,1
"56080","420020",2022,6,0,6
"56081","420020",2023,5,0,5
"56082","420020",2024,3,0,3
"56083","420030",2012,1,0,1
"56084","420030",2013,0,0,0
"56085","420030",2014,2,0,2
"56086","420030",2015,1,0,1
"56087","420030",2016,0,0,0
"56088","420030",2017,2,0,2
"56089","420030",2018,3,0,3
"56090","420030",2019,2,0,2
"56091","420030",2020,2,0,2
"56092","420030",2021,4,0,4
"56093","420030",2022,2,0,2
"56094","420030",2023,1,0,1
"56095","420030",2024,3,0,3
"56096","420040",2012,0,0,2
"56097","420040",2013,0,0,2
"56098","420040",2014,1,0,1
"56099","420040",2015,1,0,1
"56100","420040",2016,1,0,2
"56101","420040",2017,0,0,2
"56102","420040",2018,3,0,3
"56103","420040",2019,1,1,3
"56104","420040",2020,1,0,2
"56105","420040",2021,5,0,5
"56106","420040",2022,0,0,0
"56107","420040",2023,5,0,5
"56108","420040",2024,2,0,2
"56109","420050",2012,3,0,3
"56110","420050",2013,2,0,2
"56111","420050",2014,3,0,3
"56112","420050",2015,1,0,1
"56113","420050",2016,2,0,2
"56114","420050",2017,1,0,1
"56115","420050",2018,4,0,4
"56116","420050",2019,0,0,0
"56117","420050",2020,2,0,2
"56118","420050",2021,3,0,3
"56119","420050",2022,2,0,2
"56120","420050",2023,3,0,3
"56121","420050",2024,4,0,4
"56122","420055",2012,0,0,0
"56123","420055",2013,1,0,1
"56124","420055",2014,1,0,1
"56125","420055",2015,0,0,0
"56126","420055",2016,1,0,1
"56127","420055",2017,1,0,1
"56128","420055",2018,1,0,1
"56129","420055",2019,0,0,0
"56130","420055",2020,1,0,1
"56131","420055",2021,3,0,3
"56132","420055",2022,1,0,1
"56133","420055",2023,0,0,0
"56134","420055",2024,1,0,1
"56135","420060",2012,4,0,4
"56136","420060",2013,1,0,1
"56137","420060",2014,1,0,1
"56138","420060",2015,0,0,0
"56139","420060",2016,2,0,2
"56140","420060",2017,2,0,2
"56141","420060",2018,1,0,1
"56142","420060",2019,1,0,1
"56143","420060",2020,3,0,3
"56144","420060",2021,4,0,4
"56145","420060",2022,3,0,3
"56146","420060",2023,2,0,2
"56147","420060",2024,1,0,1
"56148","420070",2012,1,0,1
"56149","420070",2013,2,0,3
"56150","420070",2014,2,0,2
"56151","420070",2015,2,0,2
"56152","420070",2016,5,0,5
"56153","420070",2017,1,0,1
"56154","420070",2018,3,0,3
"56155","420070",2019,1,0,1
"56156","420070",2020,2,0,2
"56157","420070",2021,6,0,6
"56158","420070",2022,2,0,2
"56159","420070",2023,0,2,2
"56160","420070",2024,4,0,4
"56161","420075",2012,0,0,1
"56162","420075",2013,1,0,1
"56163","420075",2014,0,0,0
"56164","420075",2015,0,0,1
"56165","420075",2016,0,0,0
"56166","420075",2017,1,0,1
"56167","420075",2018,0,0,0
"56168","420075",2019,0,0,0
"56169","420075",2020,0,0,0
"56170","420075",2021,0,0,0
"56171","420075",2022,0,0,0
"56172","420075",2023,0,0,0
"56173","420075",2024,1,0,1
"56174","420080",2012,3,0,3
"56175","420080",2013,1,0,1
"56176","420080",2014,1,0,1
"56177","420080",2015,0,0,0
"56178","420080",2016,2,0,2
"56179","420080",2017,1,0,1
"56180","420080",2018,4,0,4
"56181","420080",2019,2,0,2
"56182","420080",2020,2,0,2
"56183","420080",2021,0,0,0
"56184","420080",2022,1,0,1
"56185","420080",2023,1,0,1
"56186","420080",2024,1,0,1
"56187","420090",2012,1,0,1
"56188","420090",2013,2,0,2
"56189","420090",2014,0,0,0
"56190","420090",2015,1,0,1
"56191","420090",2016,1,0,1
"56192","420090",2017,0,0,0
"56193","420090",2018,2,0,2
"56194","420090",2019,0,0,0
"56195","420090",2020,0,0,0
"56196","420090",2021,1,0,1
"56197","420090",2022,0,1,1
"56198","420090",2023,2,0,2
"56199","420090",2024,1,0,1
"56200","420100",2012,0,0,2
"56201","420100",2013,9,0,9
"56202","420100",2014,6,0,6
"56203","420100",2015,2,0,3
"56204","420100",2016,1,0,1
"56205","420100",2017,0,0,0
"56206","420100",2018,3,0,3
"56207","420100",2019,1,0,1
"56208","420100",2020,1,0,1
"56209","420100",2021,3,0,3
"56210","420100",2022,4,0,4
"56211","420100",2023,2,0,2
"56212","420100",2024,3,0,3
"56213","420110",2012,0,0,1
"56214","420110",2013,2,0,2
"56215","420110",2014,0,0,0
"56216","420110",2015,2,0,2
"56217","420110",2016,0,0,0
"56218","420110",2017,0,0,0
"56219","420110",2018,0,0,0
"56220","420110",2019,0,0,0
"56221","420110",2020,0,0,0
"56222","420110",2021,0,0,0
"56223","420110",2022,0,0,0
"56224","420110",2023,1,0,1
"56225","420110",2024,0,0,0
"56226","420120",2012,2,0,2
"56227","420120",2013,1,0,1
"56228","420120",2014,0,0,0
"56229","420120",2015,1,0,1
"56230","420120",2016,0,0,0
"56231","420120",2017,2,0,2
"56232","420120",2018,2,0,2
"56233","420120",2019,1,0,1
"56234","420120",2020,0,0,0
"56235","420120",2021,3,0,3
"56236","420120",2022,0,0,0
"56237","420120",2023,7,0,7
"56238","420120",2024,1,0,1
"56239","420125",2012,0,2,5
"56240","420125",2013,2,1,7
"56241","420125",2014,2,0,3
"56242","420125",2015,2,2,4
"56243","420125",2016,1,0,1
"56244","420125",2017,1,0,1
"56245","420125",2018,4,0,4
"56246","420125",2019,3,0,3
"56247","420125",2020,1,0,1
"56248","420125",2021,5,0,5
"56249","420125",2022,2,0,2
"56250","420125",2023,1,0,1
"56251","420125",2024,1,0,1
"56252","420127",2012,1,0,1
"56253","420127",2013,0,0,0
"56254","420127",2014,1,0,1
"56255","420127",2015,0,2,2
"56256","420127",2016,2,0,2
"56257","420127",2017,0,0,0
"56258","420127",2018,0,0,0
"56259","420127",2019,0,0,0
"56260","420127",2020,0,0,0
"56261","420127",2021,1,0,1
"56262","420127",2022,0,0,0
"56263","420127",2023,0,0,0
"56264","420127",2024,0,0,0
"56265","420130",2012,15,0,15
"56266","420130",2013,3,0,5
"56267","420130",2014,6,0,6
"56268","420130",2015,7,0,7
"56269","420130",2016,6,0,6
"56270","420130",2017,9,0,9
"56271","420130",2018,9,0,9
"56272","420130",2019,12,0,12
"56273","420130",2020,12,0,12
"56274","420130",2021,16,0,16
"56275","420130",2022,13,0,13
"56276","420130",2023,8,0,8
"56277","420130",2024,25,0,25
"56278","420140",2012,13,0,13
"56279","420140",2013,26,0,26
"56280","420140",2014,20,0,20
"56281","420140",2015,15,0,15
"56282","420140",2016,21,0,21
"56283","420140",2017,15,0,15
"56284","420140",2018,22,0,22
"56285","420140",2019,19,0,19
"56286","420140",2020,13,0,13
"56287","420140",2021,35,0,35
"56288","420140",2022,26,0,26
"56289","420140",2023,23,0,23
"56290","420140",2024,25,0,25
"56291","420150",2012,0,0,0
"56292","420150",2013,1,0,1
"56293","420150",2014,3,0,3
"56294","420150",2015,0,0,0
"56295","420150",2016,2,0,2
"56296","420150",2017,1,0,1
"56297","420150",2018,3,0,3
"56298","420150",2019,2,0,3
"56299","420150",2020,3,0,3
"56300","420150",2021,6,0,6
"56301","420150",2022,1,0,1
"56302","420150",2023,0,0,0
"56303","420150",2024,4,0,4
"56304","420160",2012,1,0,1
"56305","420160",2013,0,0,0
"56306","420160",2014,1,0,1
"56307","420160",2015,0,0,0
"56308","420160",2016,1,0,1
"56309","420160",2017,0,0,0
"56310","420160",2018,1,0,1
"56311","420160",2019,0,0,0
"56312","420160",2020,0,0,0
"56313","420160",2021,2,0,2
"56314","420160",2022,0,0,0
"56315","420160",2023,1,0,1
"56316","420160",2024,1,0,1
"56317","420165",2012,0,1,1
"56318","420165",2013,0,1,1
"56319","420165",2014,1,0,1
"56320","420165",2015,0,0,0
"56321","420165",2016,1,0,1
"56322","420165",2017,0,0,0
"56323","420165",2018,0,0,0
"56324","420165",2019,1,0,1
"56325","420165",2020,0,0,0
"56326","420165",2021,1,0,2
"56327","420165",2022,0,0,0
"56328","420165",2023,0,0,0
"56329","420165",2024,0,0,0
"56330","420170",2012,3,2,5
"56331","420170",2013,0,0,2
"56332","420170",2014,1,2,3
"56333","420170",2015,2,1,3
"56334","420170",2016,3,0,3
"56335","420170",2017,3,0,3
"56336","420170",2018,3,0,3
"56337","420170",2019,1,0,1
"56338","420170",2020,0,1,1
"56339","420170",2021,0,0,0
"56340","420170",2022,4,0,4
"56341","420170",2023,2,0,2
"56342","420170",2024,3,0,3
"56343","420180",2012,1,0,1
"56344","420180",2013,2,0,2
"56345","420180",2014,0,0,0
"56346","420180",2015,2,0,2
"56347","420180",2016,4,0,4
"56348","420180",2017,4,0,4
"56349","420180",2018,0,0,0
"56350","420180",2019,0,0,0
"56351","420180",2020,3,0,3
"56352","420180",2021,3,0,3
"56353","420180",2022,0,0,0
"56354","420180",2023,0,0,0
"56355","420180",2024,1,0,1
"56356","420190",2012,1,0,1
"56357","420190",2013,1,0,1
"56358","420190",2014,0,0,0
"56359","420190",2015,2,0,2
"56360","420190",2016,0,0,0
"56361","420190",2017,1,0,1
"56362","420190",2018,0,0,0
"56363","420190",2019,2,0,2
"56364","420190",2020,3,0,3
"56365","420190",2021,3,0,3
"56366","420190",2022,2,0,2
"56367","420190",2023,3,0,3
"56368","420190",2024,2,0,2
"56369","420195",2012,3,0,3
"56370","420195",2013,0,0,3
"56371","420195",2014,6,0,6
"56372","420195",2015,4,0,4
"56373","420195",2016,3,0,3
"56374","420195",2017,6,0,6
"56375","420195",2018,5,0,5
"56376","420195",2019,5,1,6
"56377","420195",2020,3,0,3
"56378","420195",2021,8,0,8
"56379","420195",2022,8,0,8
"56380","420195",2023,4,0,4
"56381","420195",2024,6,0,6
"56382","420200",2012,28,0,28
"56383","420200",2013,29,0,30
"56384","420200",2014,32,0,32
"56385","420200",2015,34,0,34
"56386","420200",2016,22,0,22
"56387","420200",2017,28,0,28
"56388","420200",2018,38,0,38
"56389","420200",2019,45,0,45
"56390","420200",2020,28,0,28
"56391","420200",2021,38,0,38
"56392","420200",2022,37,0,37
"56393","420200",2023,28,0,28
"56394","420200",2024,20,0,20
"56395","420205",2012,1,0,1
"56396","420205",2013,2,0,3
"56397","420205",2014,3,0,3
"56398","420205",2015,4,0,4
